1 0.54
1 0.78
1 0.65
1 0.52
1 0.92
1 0.68
1 0.97
1 0.73
1 0.64
1 0.78
1 0.85
1 0.67
2 1.76
2 1.24
2 1.82
2 1.47
2 1.39
2 1.25
2 1.29
2 1.50
2 1.45
2 1.62
2 1.78
2 1.37
3 3.05
3 2.18
3 1.54
3 2.50
3 2.68
3 2.17
3 1.83
3 2.21
3 2.73
3 2.56
3 2.89
3 1.60
4 7.92
4 4.88
4 9.23
4 6.51
4 6.77
4 4.25
4 3.72
4 3.97
4 5.12
4 5.48
4 7.82
4 9.58
